FVA result

obj : 0.494566(+-1.0%)
Name	min	max
R_MDDCP1pp	0.0	0.069739
R_T3SS_E_RipG2_S	0.0	4.8E-5
R_PROT_RSc1944_BioS	0.0	5.3E-5
R_ASO4tpc	0.0	0.0
R_EX_protein_RSp0295_e_	0.0	7.4E-5
R_EX_cit_e_	0.0	0.0
R_EX_protein_RSc3188_e_	0.0	1.8E-5
R_SBTabcpp	0.0	0.0
R_GLYCLTt4pp	0.0	1000.0
R_EX_cd2_e_	0.0	0.0
R_METAT	0.004618	0.022186
R_GLYCAtex	-0.103942	0.0
R_OCOAT1r	0.0	0.814067
R_ACOAD1f	-0.070788	0.01729
R_FERtpp	0.0	0.0
R_PNTOt4pp	0.0	0.0
R_CBPS	0.297993	0.623619
R_MCITS	0.0	1.2211
R_KARA1	-1.011435	-0.313663
R_ACPPAT181	0.006884	0.007944
R_NORcytc	0.0	0.0
R_PROT_PglA_BioS	0.0	8.6E-5
R_CITRabcpp	0.0	0.0
R_HWr_e	0.0	0.0
R_SDPDS	0.08139	0.121426
R_EX_PCW_L_Mannose_Rsl2_e_	0.0	0.0
R_T3SS_E_RipD_S	0.0	7.3E-5
R_FALDtex	0.0	0.0
R_NDPK2	0.254099	0.871113
R_GLNtex	7.182161	7.25
R_EX_T3SS_E_RipG5_e_	0.0	9.2E-5
R_PROT_RSc3151_BioS	0.0	6.2E-5
R_PPLDc140	0.0	0.0
R_EX_gthrd_e_	0.0	0.0
R_EX_protein_RSc2149_e_	0.0	1.26E-4
R_EX_T3SS_E_RipAM_e_	0.0	3.13E-4
R_AGDC	0.0	0.227181
R_T3SS_E_RipA4_S	0.0	3.5E-5
R_PCW_bd_RSp0294_act	0.0	0.0
R_HG2t3pp	0.0	0.0
R_EX_cu_e_	0.0	0.0
R_PCW_bd_Rsl	0.0	0.0
R_PROT_Rsl2_BioS	0.0	4.08E-4
R_T3SS_E_RipK_S	0.0	7.8E-5
R_DDPGALA	0.0	0.0
R_COBALT2tpp	1.21E-4	4.980092
R_GALCTt2rpp	0.0	0.0
R_cafeteff	0.0	0.0
R_PROT_cp_Tek_S	0.0	0.0
R_PSGlcNActpp	0.0	0.00325
R_T3SS_E_RipA4_BioS	0.0	3.5E-5
R_GNK	0.0	0.348886
R_PDX5PS	1.09E-4	1.1E-4
R_EX_hxa_e_	0.0	0.0
R_MLDCP2Bpp	0.0	0.05705
R_3NTD9pp	0.0	0.0
R_T3SS_E_RipN_BioS	0.0	9.9E-5
R_DXPRIi	0.001497	0.024483
R_PROT_ce_RSp0294_S	0.0	8.0E-5
R_MTRtex	-0.020592	-0.003302
R_FKYNH	0.0	0.12211
R_EAR160x	0.037417	0.043177
R_ALAALAD	0.0	1.2211
R_twitching	0.0	1.2211
R_ORNabcpp	0.0	0.0
R_3OXCOAT	0.0	0.071829
R_TDPDRE	0.031375	0.031692
R_LPSS2_RS	0.005229	0.005282
R_UM4PCP	0.0	0.111009
R_PROT_cp_RSp0656_S	0.0	0.0
R_T3SS_E_RipAX1_S	0.0	2.08E-4
R_EX_PCW_e_	0.0	0.0
R_PPC	0.0	1.2211
R_BTCSYN1	-0.070788	0.0
R_GHMT2r_glu	-1000.0	1000.0
R_METB1r	0.0	0.407033
R_TRE6PS	0.0	0.612879
R_EDD	0.0	0.48844
R_ACGLUtex	0.0	0.0
R_T3SS_E_RipAR_S	0.0	7.7E-5
R_ALDD2xr	0.0	1.2211
R_EX_doxrbcn_e_	0.0	0.0
R_EX_xylu_D_e_	0.0	0.0
R_MTI	0.0	1.225758
R_PPLDc141	0.0	0.0
R_PROT_RSp1466_BioS	0.0	3.74E-4
R_EX_23cgmp_e_	0.0	0.0
R_EGMEACPR	1.0E-6	1.0E-6
R_AMPTASEDV	0.0	0.0
R_PROT_C_Tek	0.0	0.0
R_3OAR141	0.031639	0.03651
R_FCOAHA	0.0	0.0
R_PCW_bd_Rsl2	0.0	0.0
R_GALabcpp	0.0	0.0
R_ACONtex	0.0	0.0
R_P5CR	0.0	1.131936
R_3OAS161	0.031639	0.03651
R_OAADC	0.0	1.2211
R_METALAabcpp	0.0	0.0
R_PROT_RSc0249_BioS	0.0	3.3E-5
R_EX_asp_L_asp_L_e_	0.0	0.0
R_ACS2	0.0	1000.0
R_METOX1s	0.0	0.305532
R_EXOGLAS	0.0	0.0
R_G3PStex	0.0	0.0
R_T3SS_E_RipE1_BioS	0.0	1.07E-4
R_GLYCTO2	0.0	1.62857
R_EDTXS5	0.005229	0.005282
R_PROT_cp_RSp1444_S	0.0	3.7E-5
R_MLTGY3pp	0.0	0.056795
R_NTD6	0.0	0.0
R_EX_T3SS_E_RipG6_e_	0.0	7.9E-5
R_ALATA_L	-1000.0	1000.0
R_PROT_pe_Egl_S	0.0	1.04E-4
R_OHPHM	1.09E-4	1.1E-4
R_EX_mg2_e_	-0.00429	-0.004247
R_NGAME	8.39	8.39
R_HSK	0.277459	0.74264
R_GLNGLYtex	0.0	0.0
R_PROT_cp_RSp0030_S	0.0	1.59E-4
R_LEUabcpp	0.0	0.0
R_GPDDA3pp	0.0	0.0
R_EX_trp_L_e_	0.0	0.020785
R_PPLDc181	0.0	0.0
R_GLYCAt2rpp	-0.103942	0.0
R_MEPCT	0.001497	0.024483
R_OROTtex	0.0	0.0
R_IDOND2	0.0	0.046518
R_HPPK2	3.28E-4	3.31E-4
R_EX_ttdca_e_	0.0	0.0
R_EX_no2_e_	0.0	0.0
R_PSGlcNacbioS	0.0	0.00325
R_EX_pc180_e_	0.0	0.0
R_MALCOAMT	1.0E-6	1.0E-6
R_EX_T3SS_E_RipH1_e_	0.0	6.1E-5
R_DOCRBCNtex	0.0	0.0
R_EX_crn_e_	0.0	0.0
R_T3SS_E_RipAW_S	0.0	1.0E-4
R_PROT_cp_Rsl_S	0.0	4.72E-4
R_ALAGLUabcpp	0.0	0.0
R_MNt2pp	3.38E-4	2.442538
R_EX_galct_D_e_	0.0	0.0
R_FACOAL80t2pp	0.0	0.01729
R_ARBTNLtex	0.0	0.238858
R_EX_T3SS_E_RipZ_e_	0.0	3.5E-5
R_URItex	0.0	0.0
R_T6SS_E_RSp0103_S	0.0	5.2E-5
R_NI2t3pp	0.0	0.0
R_PROT_RSp0275_BioS	0.0	1.11E-4
R_PRAI	0.002076	0.124186
R_T3SS_E_RipH1_BioS	0.0	6.1E-5
R_PROT_RSc3430_BioS	0.0	5.0E-5
R_PROT_pe_RSp0030_S	0.0	1.59E-4
R_34HPPOR	0.0	0.072901
R_CHORM	0.169111	0.242013
R_AIRC3	-0.282609	-0.183837
R_XYLUtex	0.0	0.0
R_NADH16pp	16.126387	18.452438
R_URIH	0.0	0.61055
R_OMPHHX	1.09E-4	1.1E-4
R_SAL5HL	0.0	0.090452
R_TMDS	0.00827	0.008353
R_PROT_pe_RSp1536_S	0.0	5.7E-5
R_EX_T3SS_E_RipAW_e_	0.0	1.0E-4
R_EX_asp_L_gln_L_e_	0.0	0.0
R_PRAIS	0.183946	0.282718
R_T3SS_E_RipAA_S	0.0	2.0E-4
R_UDCPDP	0.032398	0.145989
R_DHAtex	0.0	0.0
R_PCW_bd_RSp0540	0.0	0.0
R_EX_his_L_e_	0.0	0.042289
R_EX_T3SS_E_RipAN_e_	0.0	3.2E-5
R_T3SS_E_RipM_BioS	0.0	8.4E-5
R_QUINDH	-0.037864	0.0
R_PROT_RSc3222_BioS	0.0	8.3E-5
R_LIPOCT	1.0E-6	1.0E-6
R_CRNtex	0.0	0.0
R_EX_n2_e_	0.0	0.0
R_O2Stpp	0.0	0.0
R_CATpp	0.0	0.349179
R_XTSNH	0.0	0.61055
R_PROT_pe_RSp0540_S	0.0	1.4E-5
R_GNNUC	0.0	0.61055
R_ZN2teff_e	0.0	0.0
R_UGMDDS	0.032398	0.145989
R_PROT_RSp0656_BioS	0.0	0.0
R_3HAD121	0.031639	0.03651
R_HMPK1	0.0	0.010797
R_MALT	0.0	0.668595
R_THRAr	0.0	0.465181
R_EX_hg2_e_	0.0	0.0
R_EX_pect_e_	0.0	0.0
R_T3SS_E_RipAZ1_BioS	0.0	1.64E-4
R_EX_T3SS_E_RipC1_e_	0.0	5.0E-5
R_TALA	-0.131623	-0.060769
R_MTARTDC	0.0	0.0
R_3OAS120	0.063562	0.069322
R_PHAS	0.0	0.203517
R_FCLT	2.18E-4	2.21E-4
R_EX_ethso3_e_	0.0	0.0
R_EAR161x	0.031639	0.03651
R_DASYN180	0.003692	0.00426
R_EX_fer_e_	0.0	0.0
R_T3SS_E_RipAT_S	0.0	1.03E-4
R_I4FE4SR	1.29E-4	1.3E-4
R_FEMINE	0.0	0.752079
R_23CGMPtex	0.0	0.0
R_APATr	-1000.0	1000.0
R_GLYCK	0.0	0.977055
R_ADPRDP	0.0	0.325627
R_EX_T3SS_E_RipY_e_	0.0	5.0E-5
R_PPLCc181	0.0	0.0
R_HEMEOS	1.09E-4	1.1E-4
R_EX_cellos_e_	0.0	0.0
R_EX_T3SS_E_RipAX1_e_	0.0	2.08E-4
R_EX_3hcinnm_e_	0.0	0.0
R_23CAMPtex	0.0	0.0
R_GLNGLUabcpp	0.0	0.0
R_GLUN	0.0	1.628133
R_EX_12dgr181_e_	0.0	0.0
R_MECDPS	0.001497	0.024483
R_NI2tex	0.0	0.0
R_MALPYRI	0.0	0.090452
R_IPDDI	-0.001265	0.023231
R_PROT_RSp0294_ACT	0.0	0.0
R_EX_T3SS_E_RipAQ_e_	0.0	7.0E-5
R_23PDE7pp	0.0	0.0
R_ACCOAC	0.656196	0.733867
R_PROT_RSc0249_ACT	0.0	0.0
R_FALDtpp	0.0	0.0
R_AHC	0.001202	0.014757
R_EX_glu_D_e_	0.0	0.067839
R_GLUSy	0.0	0.97688
R_ASNS1	0.0	0.697771
R_EX_3hpppn_e_	0.0	0.0
R_T3SS_E_RipTPS_S	0.0	8.0E-5
R_T3SS_E_RipAJ_BioS	0.0	1.51E-4
R_XTSNt2pp	0.0	0.0
R_GMPS2	0.120624	0.44625
R_PSD161	0.005219	0.006023
R_URCN	0.0	0.112285
R_G6PDH2r	0.0	0.48844
R_GSNt2pp	-0.027674	0.0
R_TREtex	0.0	0.0
R_EX_12dgr141_e_	0.0	0.0
R_PStpp	0.0	0.004139
R_OXCOAHDH	0.0	0.0
R_NADK2	0.0	0.004737
R_EX_PCW_RSp1180_e_	0.0	0.0
R_ASPO5	0.0	0.042522
R_H2Otpp	-14.927467	-11.903467
R_UREAtex	-0.287318	0.0
R_UAMAGS	0.032398	0.032725
R_GTHRDtex	0.0	0.0
R_ALDD1	0.0	0.0
R_T6SS_E_RSc3430_S	0.0	5.0E-5
R_EX_gthox_e_	0.0	0.0
R_PROT_pe_Mel_S	0.0	1.07E-4
R_NDPK1	0.0	1000.0
R_MGSA	0.0	0.407033
R_MMTSAOR	0.0	0.697771
R_MLDCP1App	7.1E-4	0.058398
R_AGPAT181	0.006884	0.007944
R_OMMBLHX	1.09E-4	1.1E-4
R_A5PISO	0.005229	0.005282
R_AHLACYC7	0.0	0.0
R_TRSAR	0.0	0.977055
R_23PDE4pp	0.0	0.0
R_CGLYabcpp	0.0	0.0
R_THRTRS	0.198032	0.210209
R_3OAS60	0.095203	0.112493
R_HNO2_c	0.0	0.0
R_SPODMpp	0.0	0.0
R_PROT_cp_RSc3151_S	0.0	6.2E-5
R_ASPGLNabcpp	0.0	0.0
R_ASNN	0.0	0.697771
R_CPPPGO2	0.0	2.21E-4
R_METACH	-0.36241	0.061913
R_BHBt2pp	0.0	0.0
R_G3PGtex	0.0	0.0
R_EX_T3SS_E_RipX_e_	0.0	1.63E-4
R_EX_hepthslac_e_	0.0	0.0
R_METabcpp	0.0	0.0
R_2OXBUTOR	0.0	0.023071
R_ALAASPabcpp	0.0	0.0
R_HACD5	0.0	0.0
R_AGM3Pt2pp	0.0	0.113591
R_THBPT4ACAMDASE	0.0	0.107991
R_DAPDC	0.048991	0.089027
R_T3SS_E_RipAP_BioS	0.0	1.5E-4
R_PG181abcpp	0.0	0.001831
R_MALtex	0.0	0.0
R_MLTGY4pp	0.0	0.046493
R_PROt2rpp	-1.628133	0.0
R_EX_L_dpchrm_e_	0.0	0.026986
R_TYRTA	-1000.0	1000.0
R_PPND	0.0	0.130556
R_NOtex	0.0	0.0
R_PROT_RSp1539_BioS	0.0	1.8E-5
R_MLDCP1Bpp	0.0	0.056391
R_EX_cl_e_	-0.002574	-0.002548
R_SKMtex	0.0	0.0
R_2AMSADC	0.0	1.395543
R_EX_pencilca_e	0.0	0.0
R_DB4PS	6.55E-4	6.62E-4
R_T3SS_E_RipAU_S	0.0	1.7E-4
R_ABUTtex	0.0	0.0
R_CMB34OELH	0.0	0.071829
R_PRATPP	0.057805	0.17009
R_AGPAT160	0.015017	0.017328
R_EXOPGALUR_2u	0.0	0.0
R_T6SS_E_RSc3222_S	0.0	8.3E-5
R_GARFT	0.183946	0.282718
R_IMPC	-0.353926	-0.241641
R_tumble	0.0	1.2211
R_ETHSO3abcpp	0.0	0.0
R_UREA	0.0	0.325627
R_Escltteff	0.0	0.0
R_ICL	0.0	2.4422
R_T3SS_E_RipR_BioS	0.0	2.7E-5
R_ADSK	0.07559	0.332664
R_TTDCAtex	0.0	0.0
R_PROT_RSc0102_BioS	0.0	4.2E-5
R_PROT_PehC_BioS	0.0	6.7E-5
R_LPSabctex	0.005229	0.005282
R_GLTN2pp	0.0	0.0
R_AHLACYC8	0.0	0.01729
R_EDA	0.0	0.48844
R_NTPP9	0.0	0.0
R_EX_fusa_e_	0.0	0.0
R_HWr_c	0.0	0.0
R_HPPPNDO	0.0	0.0
R_EX_o2_e_	-13.066489	-12.363092
R_PROT_cp_RSp0275_S	0.0	1.11E-4
R_T3SS_E_RipAQ_S	0.0	7.0E-5
R_N6IAMPPRH	0.0	0.022985
R_SPMDtex	0.0	0.0
R_PAPR	0.07559	0.332664
R_EX_Berb_e_	0.0	0.0
R_RNDR4	0.0	0.008353
R_EX_melanin_e_	0.0	0.013493
R_FUMAC	0.0	0.072901
R_KAS14	0.0	0.112493
R_EX_3hoxid_e_	0.0	0.024669
R_ECOAH1	-0.01729	0.070788
R_HBZOPT	1.09E-4	1.1E-4
R_TDP	0.0	1.2211
R_ALLTAHr	0.0	0.098772
R_NAt3pp	0.0	1000.0
R_ACLS	0.313663	1.011435
R_TRPtex	-0.020785	0.0
R_3OAS181	0.013768	0.015888
R_NO3abcpp	0.0	1.628133
R_PMEACPE	1.0E-6	1.0E-6
R_PERD	1.09E-4	1.1E-4
R_NADS2	0.001115	0.326742
R_dextrin_DEC_e_	0.0	0.0
R_EX_met_L_ala_L_e_	0.0	0.0
R_EX_ochslac_e_	0.0	0.011216
R_3OHPAMEStex	0.0	0.0
R_T3SS_E_RipS6_BioS	0.0	5.5E-5
R_CU2tex	0.0	0.0
R_ACONtpp	0.0	0.0
R_EX_12dgr120_e_	0.0	0.0
R_EX_acglu_L_e_	0.0	0.0
R_AGMt2pp	0.0	0.103923
R_3HBCOAHL	0.0	0.697771
R_DINSK	0.0	1.2211
R_Berbtex	0.0	0.0
R_EX_T3SS_E_RipAU_e_	0.0	1.7E-4
R_COBALT2t4pp	0.0	2.53777
R_GPDDA4	0.0	0.0
R_ADNtex	0.0	0.0
R_DM_2hyoxplac	0.0	0.026837
R_EX_16aglucan_e_	0.0	0.0
R_H2O2tpp	-0.698359	0.020785
R_HOMtex	-0.06691	0.0
R_CRO4tex	0.0	0.0
R_4HPHEA1	0.0	0.0
R_EX_arbtnl_fe3_e_	0.0	0.014007
R_AMPTASEAE	0.0	0.0
R_CITtex	0.0	0.0
R_KDOPP	0.005229	0.005282
R_MOAT	0.005229	0.005282
R_AGPR	-1.617317	-0.137791
R_2H5CMMSEMOR	0.0	0.0
R_MLDEP1pp	0.0	0.058377
R_PROT_cp_PehB_S	0.0	6.4E-5
R_NDPK5	0.0	1.237869
R_3HPPPNH	0.0	0.0
R_T3SS_E_RipS1_S	0.0	1.9E-5
R_EX_pnto_R_e_	0.0	0.0
R_UPPDC1	2.18E-4	2.21E-4
R_ILETRS	0.079318	0.083264
R_FECRMtonex	0.0	0.238858
R_NACtex	-0.041407	0.0
R_TKT2	-0.322954	-0.262653
R_EX_ampica_e	0.0	0.0
R_GMHEPK	0.005229	0.005282
R_OGMEACPR	1.0E-6	1.0E-6
R_H2O_e	-0.698359	0.0
R_CRNt2rpp	-1.628133	0.0
R_BPNT	0.07559	0.332664
R_GALURtex	0.0	0.0
R_ABUTt2pp	0.0	0.0
R_RFAMPtex	0.0	0.0
R_EX_T3SS_E_RipF1_e_	0.0	6.3E-5
R_3OAR181	0.013768	0.015888
R_ARBTNLabcpp	0.0	0.238858
R_T3SS_E_RipG6_BioS	0.0	7.9E-5
R_FRUpts2pp	0.0	0.0
R_DGK1	0.0	1.2211
R_DUTPDP	0.0	1.2211
R_ACCSYN1	-1000.0	1000.0
R_CD2tex	0.0	0.0
R_LGTHL	0.0	0.407033
R_EAR40x	0.095203	0.112493
R_HXANt2rpp	-0.05786	0.0
R_L_LACtex	0.0	0.0
R_EX_T3SS_E_RipV1_e_	0.0	6.7E-5
R_TARTRDH	0.0	0.0
R_3OAS141	0.031639	0.03651
R_ZN2t4pp	0.0	0.0
R_3HAD161	0.031639	0.03651
R_EX_asp_L_val_L_e_	0.0	0.0
R_HACD7	0.0	0.0
R_PPS	-5.502748	-1.073587
R_ASPO1	0.0	0.697771
R_4HBHYOX	0.0	0.071829
R_FE2t3pp	0.0	2.4422
R_ACACT1r	-0.072901	0.070788
R_SULRi	0.07559	0.179513
R_DHORD2	0.179793	0.18161
R_ALDD20x	0.0	0.0
R_PROT_pe_Pme_S	0.0	1.03E-4
R_MCTP1Bpp	0.0	0.058377
R_PSERTr	0.408959	1.339321
R_PC6AR	1.09E-4	1.1E-4
R_EX_peptide_PC_e_	0.0	0.0
R_EX_acpc_e	0.0	0.064268
R_E4PD	1.09E-4	1.1E-4
R_T3SS_E_RipAV_S	0.0	5.6E-5
R_ADMDCr	0.003302	0.003335
R_ADCPS2	1.09E-4	1.1E-4
R_PGPP160	0.002791	0.007209
R_FE3tex	0.0	0.0
R_DHAPtex	0.0	0.0
R_CU1Opp	0.0	0.0
R_AICART	0.241641	0.353926
R_PROT_RSp1467_BioS	0.0	3.92E-4
R_ETHAAL	0.0	0.0
R_T3SS_E_RipA3_S	0.0	3.8E-5
R_PAPPT3	0.032398	0.145989
R_EX_cbl1_e_	0.0	0.0
R_KMBAOX	0.0	0.0
R_RNDR2	0.0	0.016939
R_MOADSUx	1.19E-4	1.21E-4
R_CU1abcpp_in	0.0	0.97688
R_I2FE2SS	1.4E-4	1.41E-4
R_DHCINDO	0.0	0.0
R_DSBCGT	0.0	0.0
R_ONOOf_e	0.0	0.0
R_IADtex	0.0	0.020785
R_DNAdr	0.0	0.0
R_AGPAT180	0.003692	0.00426
R_3OAR60	0.095203	0.112493
R_RFURTT	0.0	0.013493
R_OP4ENH	0.0	0.0
R_EX_akg_e_	0.0	0.075145
R_GLYC3Ptex	0.0	0.0
R_FUMtex	0.0	0.0
R_DCTPD	0.0	0.008352
R_PROT_cp_RSp1545_S	0.0	1.8E-5
R_IGPS	0.002076	0.124186
R_BTS5	1.0E-6	1.0E-6
R_EX_T3SS_E_RipK_e_	0.0	7.8E-5
R_ALLTN	0.0	0.098772
R_T3SS_E_RipA5_BioS	0.0	3.8E-5
R_EX_pac_e_	0.0	0.0
R_HXAND	0.0	0.199901
R_ORNTAC	-0.954096	1.617317
R_AKGt2rpp	-0.075145	0.0
R_T3SS_E_RipTAL_BioS	0.0	3.8E-5
R_ACS	0.0	1000.0
R_FACOAL140t2pp	0.0	0.0
R_12GLUCANS3	0.004602	0.004649
R_PPLDc161	0.0	0.0
R_PROT_RSp1139_BioS	0.0	5.9E-5
R_EX_protein_RSp1545_e_	0.0	1.8E-5
R_T3SS_E_RipAJ_S	0.0	1.51E-4
R_MTHPTGHMr	0.0	0.063115
R_4H2HEPDALD	0.0	0.0
R_NH4tpp	-5.073711	-1.874129
R_PGAMT	-0.307665	-0.080484
R_UDP4KPS	0.002092	0.002113
R_CYStex	-0.049841	0.0
R_EX_pad_e_	0.0	0.025981
R_EX_mnl_e_	0.0	0.0
R_G3PSabcpp	0.0	0.0
R_GLNabcpp	0.0	2.785463
R_T3SS_E_RipI_S	0.0	1.06E-4
R_CYRDAR	5.5E-5	5.5E-5
R_GTHRDHpp	0.0	0.0
R_ODECOAI	0.0	0.0
R_DXPS	0.001716	0.024701
R_T3SS_E_RipS1_BioS	0.0	1.9E-5
R_PROT_RSp0630_BioS	0.0	6.5E-5
R_AAMYL	0.0	0.0
R_ALAR	-999.939077	1000.0
R_Naldxteff	0.0	0.0
R_ADOCBLS	1.09E-4	1.1E-4
R_EFE	0.0	0.0
R_T3SS_E_RipAS_BioS	0.0	5.3E-5
R_EX_T3SS_E_RipQ_e_	0.0	9.3E-5
R_3HAD160	0.037417	0.043177
R_IND3ACLNtex	0.0	0.0
R_GALTtex	0.0	0.0
R_CANAt2pp	0.0	0.0
R_ADEt2rpp	-0.057338	0.0
R_HDCEAtex	0.0	0.0
R_PROT_RSp1620_BioS	0.0	3.8E-5
R_AOXSr2	1.0E-6	1.0E-6
R_GLDBRAN2	0.0	999.995342
R_D_LACt2pp	-0.108542	0.0
R_TYRt2rpp	-0.026986	0.0
R_EX_sucr_e_	0.0	0.0
R_T3SS_E_RipAA_BioS	0.0	2.0E-4
R_CRNDabcpp	0.0	1.628133
R_EX_pa180_e_	0.0	0.0
R_T3SS_E_RipAX2_S	0.0	2.13E-4
R_ANS	0.002076	0.026745
R_EX_sbt_D_e_	0.0	0.0
R_EX_LpdDam2	0.0	0.0
R_GLYtex	-0.184317	0.0
R_EX_no_e_	0.0	0.0
R_PROT_RSc2149_BioS	0.0	1.26E-4
R_EX_protein_RSc0102_act_e_	0.0	0.0
R_PROT_RSc0337_BioS	0.0	8.5E-5
R_LSERDH	0.0	1.395543
R_G3PD5	0.0	0.97688
R_EX_gln_L_gly_e_	0.0	0.0
R_T6SS_E_RSp0518_S	0.0	5.2E-5
R_FUSAtpp	0.0	0.0
R_AMPTASECG	0.0	0.0
R_GLYGLNtex	0.0	0.0
R_ISC4fe4sd	0.0	0.0
R_PGP181abcpp	0.0	0.00183
R_UDPG4E	0.0	0.0
R_EX_protein_PehC_e_	0.0	6.7E-5
R_HDCAtex	0.0	0.0
R_O2Stex	0.0	0.0
R_ASPASPabcpp	0.0	0.0
R_T3SS_E_RipAZ1_S	0.0	1.64E-4
R_GLUTRS	0.135332	0.140111
R_PYAM5POr	0.0	0.697771
R_BROMOSUCCtex	0.0	0.0
R_HCINNMt2rpp	0.0	0.0
R_GLUDt2pp	-0.067839	0.0
R_EX_fru_e_	0.0	0.0
R_GTADT1	0.0	0.0
R_PROT_cp_Egl_S	0.0	1.04E-4
R_GLUtex	-0.067839	0.0
R_BETALDHx	0.0	0.0
R_EX_ade_e_	0.0	0.057338
R_INOSTt2pp	0.0	0.0
R_URIDK2r	-0.008353	1.21283
R_I4FE4ST	1.29E-4	1.3E-4
R_T3SS_E_RipAL_BioS	0.0	1.5E-4
R_ACOADH4	0.0	0.697771
R_VNDH	0.0	0.0
R_ARBTNLSYN	0.0	0.014282
R_MINCYCtpp	0.0	0.0
R_T3SS_E_RipAG_S	0.0	5.07E-4
R_NTPTP2	0.0	0.61055
R_MESUCCCE	-1.0E-6	0.0
R_IND3ACtpp	0.0	0.020785
R_HEXHSLACtpp	0.0	0.012703
R_GLYTRS	0.294198	0.305918
R_DMATT	2.45E-4	2.48E-4
R_EX_inost_e_	0.0	0.0
R_EX_hom_L_e_	0.0	0.06691
R_BLUB	1.09E-4	1.1E-4
R_ATPPRTr	0.057805	0.17009
R_G3PCabcpp	0.0	0.0
R_PROT_pe_RSp0630_S	0.0	6.5E-5
R_TKT1	-0.126394	-0.05554
R_FECRMUtex	0.0	0.238858
R_IGPDH	0.057805	0.17009
R_SALCCOAS	0.0	0.072901
R_AGt3pp	0.0	0.0
R_EX_aso4_e_	0.0	0.0
R_EX_dca_e_	0.0	0.0
R_PROT_cp_RSp0881_S	0.0	0.0
R_UAGPT3	0.032398	0.145989
R_CO2tpp	-16.61299	-15.961722
R_EX_EPS_e_	0.0	0.0
R_MINCYCtex	0.0	0.0
R_EX_bromosucc_e_	0.0	0.0
R_T3SS_E_RipAH_S	0.0	5.24E-4
R_3HAD100	0.095202	0.105832
R_ECOAH12	0.0	0.697771
R_BRSUCCDEH	0.0	0.0
R_PPCSYN1	-1000.0	1000.0
R_ALAGLUtex	0.0	0.0
R_GLCURtex	0.0	0.0
R_UPP3MT	1.09E-4	1.1E-4
R_SHK3Dr	0.171733	0.262185
R_GLUabcpp	0.0	1.628133
R_PPK2r	-1000.0	1000.0
R_GAPD	-2.184222	-1.694191
R_T6SS_E_RSp0745_S	0.0	2.69E-4
R_3OAR100	0.095202	0.105832
R_EX_PCW_RSp0295_act_e_	0.0	0.0
R_GTPCII	3.28E-4	3.31E-4
R_ARBTNLR	0.0	0.119429
R_PG180abcpp	0.0	9.83E-4
R_ARBTNLtpp	0.0	0.238858
R_T3SS_E_RipB_S	0.0	9.2E-5
R_ARGDC	0.0	0.21918
R_EX_PCW_L_Fucose_e_	0.0	0.0
R_ECOAH2	-0.01729	0.004518
R_MOBDtex	6.3E-5	6.4E-5
R_CAT	0.0	0.349179
R_GTHS	1.09E-4	1.1E-4
R_EX_ac_e_	0.0	0.003192
R_THDPS	0.08139	0.121426
R_SUCD1	-1.627736	0.071186
R_PPLCc120	0.0	0.0
R_EX_cellb_e_	0.0	0.0
R_T3SS_E_RipBB_BioS	0.0	2.72E-4
R_PTRCTA	0.0	0.61055
R_ADA	0.0	0.407835
R_T3SS_E_RipP2_S	0.0	9.7E-5
R_UM3PL	0.0	0.113591
R_THMt2pp	-0.010688	0.0
R_TTRCYCtpp	0.0	0.0
R_I2FE2SR	1.0E-6	1.0E-6
R_BTCSYN2	-0.070788	0.0
R_KARA2	0.079318	0.083264
R_T3SS_E_RipAE_BioS	0.0	7.2E-5
R_EX_T3SS_E_RipBB_e_	0.0	2.72E-4
R_PROT_cp_Expansin_S	0.0	1.69E-4
R_T3SS_E_RipJ_BioS	0.0	1.05E-4
R_ACPPAT160	0.015017	0.017328
R_DHQS	0.171733	0.262185
R_APG3PAT181	0.006884	0.007944
R_4PEPTabcpp	0.0	0.101758
R_OPMEACPR	1.0E-6	1.0E-6
R_CHLabcpp	0.0	0.0
R_PROabcpp	0.0	1.628133
R_EX_protein_RSc0104_e_	0.0	4.9E-5
R_PG161abcpp	0.0	0.002373
R_NTD12	0.0	1.2211
R_MCCDNR	0.0	0.13234
R_NODOy	0.0	0.23259
R_CYSSr	0.030967	0.438
R_PROT_RSp1444_BioS	0.0	3.7E-5
R_T3SS_E_RipS2_S	0.0	1.8E-5
R_GPDDA5pp	0.0	0.0
R_GTPCI	3.28E-4	3.31E-4
R_CYOCBB3_2pp	0.0	2.4422
R_HYXNtex	-0.05786	0.0
R_EX_pyr_e_	0.0	0.128537
R_ECOAH7	0.0	0.0
R_EX_12dgr140_e_	0.0	0.0
R_T3SS_E_RipM_S	0.0	8.4E-5
R_PC3BS	1.09E-4	1.1E-4
R_SBTD_Dr	0.0	0.0
R_EX_mso3_e_	0.0	0.0
R_CYSabcpp	0.0	1.2211
R_T3SS_E_RipG1_BioS	0.0	7.4E-5
R_T3SS_E_RipT_S	0.0	1.43E-4
R_PROT_PlcN_BioS	0.0	6.2E-5
R_4CBMCLC	0.0	0.071829
R_PACCOALr	0.0	0.0
R_FECRMexs	0.0	0.238858
R_GLXCL	0.0	0.977055
R_QATPSK3PT	0.171733	0.262185
R_MSAR	0.0	0.095773
R_FECRMUtpp	0.0	0.238858
